lambda_penalty,omega_n,zeta,n_rollouts,discounted_task_return_mean,discounted_task_return_std,discounted_train_return_mean,discounted_train_return_std,discounted_theta_variation_mean,discounted_theta_variation_std,theta_variation_sum_mean,theta_variation_sum_std,success_rate,final_distance_mean,final_distance_std,mean_abs_theta_tracking_error_mean,mean_abs_theta_tracking_error_std,mean_motor_pair_clip_abs_sum_mean,mean_motor_pair_clip_abs_sum_std,model_dir
4.0,4.0,0.3,333,13.741400157477733,20.536707444347023,4.221226210056174,20.76692764836056,2.380043486855389,0.06996194838449583,10.381828628935564,0.15492688070524407,1.0,3.0843094646587517,0.04987613533671005,0.5256677003841177,0.007015097317116008,0.0,0.0,C:\Users\rabiei\My Research\safe-control-gym\models\F3731\reduced_lambda_4_lambda_sweep_lam_4p0_20260523_002608
4.0,6.0,0.3,333,192.05329843070348,12.883286559016442,183.0106286071201,12.654483621477423,2.260667455895835,0.13132683954420027,12.503631685507976,0.19969186124782126,1.0,2.0043358030579546,0.035097831820047456,0.4533545242728278,0.014490660021967477,0.0,0.0,C:\Users\rabiei\My Research\safe-control-gym\models\F3731\reduced_lambda_4_lambda_sweep_lam_4p0_20260523_002608
4.0,8.0,0.3,333,243.6304306245964,34.78047065276945,234.17046717201427,34.842656479721505,2.3649908631455387,0.05281675893435249,14.487229606129688,0.15069179003768937,1.0,1.396598637095633,0.028619913277740335,0.41971201440294637,0.002746321644813793,0.0,0.0,C:\Users\rabiei\My Research\safe-control-gym\models\F3731\reduced_lambda_4_lambda_sweep_lam_4p0_20260523_002608
4.0,10.0,0.3,333,278.23510878736295,24.788788909176986,268.4856799173596,24.714542267518947,2.4373572175008316,0.06576102187772544,15.689455064244333,0.24599437626812276,1.0,0.9777520086745305,0.00913818712310421,0.3743375977337519,0.004892965050402105,0.0,0.0,C:\Users\rabiei\My Research\safe-control-gym\models\F3731\reduced_lambda_4_lambda_sweep_lam_4p0_20260523_002608
4.0,12.0,0.3,333,297.64674083026654,22.65142486334299,287.8938676473496,22.581225985674802,2.4382182957292353,0.06678989403202121,16.128702756725115,0.22874193019839933,1.0,0.6660442101863842,0.0019663700211372793,0.31635475320382306,0.004540406801716817,0.0,0.0,C:\Users\rabiei\My Research\safe-control-gym\models\F3731\reduced_lambda_4_lambda_sweep_lam_4p0_20260523_002608
6.0,4.0,0.3,333,128.32494444881982,30.06322124618321,118.52221183959391,29.971945884625423,1.6337887682043184,0.0504109799303778,8.205893057020935,0.06150312496604626,1.0,2.3441800613002597,0.12087125933774845,0.4090601424965413,0.010606345477192027,0.0,0.0,C:\Users\rabiei\My Research\safe-control-gym\models\F3731\reduced_lambda_6_lambda_sweep_lam_6p0_20260523_004047
6.0,6.0,0.3,333,271.7740692780306,26.445799448902022,261.4431483923048,26.392415208039004,1.721820147620975,0.046241617150593224,10.071374176234404,0.18091221501726382,1.0,1.095212138196652,0.04373808220687517,0.3578231398988336,0.0058915289890009645,0.0,0.0,C:\Users\rabiei\My Research\safe-control-gym\models\F3731\reduced_lambda_6_lambda_sweep_lam_6p0_20260523_004047
6.0,8.0,0.3,333,340.93040258132515,27.34019189142097,330.4095340646988,27.169800860625962,1.7534780861044028,0.052080213748703086,11.003720949173033,0.20271705853745856,1.0,0.6696715478790611,0.027895542721585738,0.3064218108063264,0.005468454313803303,0.0,0.0,C:\Users\rabiei\My Research\safe-control-gym\models\F3731\reduced_lambda_6_lambda_sweep_lam_6p0_20260523_004047
6.0,10.0,0.3,333,390.6522349393491,26.91110995691706,380.6013158728422,26.762006805359576,1.675153177751155,0.049922987755524506,10.827196728336057,0.18643559175620628,1.0,0.39262719886178876,0.020575559873863832,0.24065766290038562,0.005255603480552688,0.0,0.0,C:\Users\rabiei\My Research\safe-control-gym\models\F3731\reduced_lambda_6_lambda_sweep_lam_6p0_20260523_004047
6.0,12.0,0.3,333,477.15154516202875,30.23739754848644,468.22616678976954,30.128343533515164,1.4875630620431963,0.04403162350351564,9.393445673028802,0.18510256761022895,1.0,0.21083545604355708,0.014210795648009212,0.16749142524475738,0.003707471142938746,0.0,0.0,C:\Users\rabiei\My Research\safe-control-gym\models\F3731\reduced_lambda_6_lambda_sweep_lam_6p0_20260523_004047
8.0,4.0,0.3,333,26.83538265767306,12.437444888186807,12.314889613963718,12.642065506477227,1.8150616304636678,0.06787938092821155,7.516774042590602,0.11258969364874485,1.0,1.0725476152749023,0.05799393557557722,0.3842802794208215,0.00961641534071687,0.0,0.0,C:\Users\rabiei\My Research\safe-control-gym\models\F3731\reduced_lambda_8_lambda_sweep_lam_8p0_20260523_005533
8.0,6.0,0.3,333,120.02109081123518,42.674932373105044,107.81639903718148,42.97560734732647,1.525586471756713,0.1640286115072987,7.9115166226397555,0.4578312613764822,1.0,0.9326028062008487,0.04890589799941973,0.2844305875235478,0.023070275956545788,0.0,0.0,C:\Users\rabiei\My Research\safe-control-gym\models\F3731\reduced_lambda_8_lambda_sweep_lam_8p0_20260523_005533
8.0,8.0,0.3,333,273.31199843529237,43.785187813200565,262.9805824338765,44.00986576551638,1.291427000176978,0.0788127339470457,7.679864750645583,0.4063395352211505,1.0,0.6858581233627902,0.021913495810285705,0.2043634928884496,0.012170138055517038,0.0,0.0,C:\Users\rabiei\My Research\safe-control-gym\models\F3731\reduced_lambda_8_lambda_sweep_lam_8p0_20260523_005533
8.0,10.0,0.3,333,299.188093379534,36.93085408089586,288.71447847640115,36.80152777699267,1.3092018628915987,0.057428369526272185,8.077562626659105,0.20924481943915724,1.0,0.4050979311292674,0.005251615784226608,0.16169685812782505,0.005446842815444498,0.0,0.0,C:\Users\rabiei\My Research\safe-control-gym\models\F3731\reduced_lambda_8_lambda_sweep_lam_8p0_20260523_005533
8.0,12.0,0.3,333,381.53343313042376,35.57471388441459,372.12982516242664,35.47339081348883,1.1754509959996489,0.04511339720420779,6.880900877782398,0.16204800667002991,1.0,0.169192156489234,0.002094270757109602,0.09775442993346574,0.0036762665522844617,0.0,0.0,C:\Users\rabiei\My Research\safe-control-gym\models\F3731\reduced_lambda_8_lambda_sweep_lam_8p0_20260523_005533
10.0,4.0,0.3,333,-33.652409720691004,8.603579667799702,-54.60493843556546,8.758490286572108,2.095252871487446,0.051934278664839,8.327554366578608,0.12948108330149755,0.36936936936936937,1.518972586523178,0.02391648759825099,0.41984001342562105,0.007018180301967113,0.0,0.0,C:\Users\rabiei\My Research\safe-control-gym\models\F3731\reduced_lambda_10_lambda_sweep_lam_10p0_20260523_011011
10.0,6.0,0.3,333,58.85286479250677,38.32513753603059,39.19293428205126,36.90125083647101,1.9659930510455506,0.19362769493631066,9.415394171039706,0.5275849469277923,1.0,1.1997780690891713,0.030368841758508885,0.3364304756226376,0.024443991331633993,0.0,0.0,C:\Users\rabiei\My Research\safe-control-gym\models\F3731\reduced_lambda_10_lambda_sweep_lam_10p0_20260523_011011
10.0,8.0,0.3,333,109.81365750660045,14.138562908605435,93.00873530092457,14.366442069581412,1.6804922205675872,0.0760551715293947,9.3149179511785,0.28034120784705757,1.0,0.8001635032817537,0.02165775039366012,0.24280001898370526,0.008796374780613351,0.0,0.0,C:\Users\rabiei\My Research\safe-control-gym\models\F3731\reduced_lambda_10_lambda_sweep_lam_10p0_20260523_011011
10.0,10.0,0.3,333,199.91850887600958,13.944334006175332,185.8316560471966,13.987145808164508,1.4086852828812946,0.04890514454160037,8.06578485106159,0.2463461392859189,1.0,0.3453196442971034,0.007435773560729428,0.14972448658258758,0.006356689937292399,0.0,0.0,C:\Users\rabiei\My Research\safe-control-gym\models\F3731\reduced_lambda_10_lambda_sweep_lam_10p0_20260523_011011
10.0,12.0,0.3,333,316.0249730905449,18.243426887688152,305.5962934993159,18.096284043958804,1.0428679591229024,0.06460585261421117,4.7398103299368834,0.3312771006782386,1.0,0.07771126935373471,0.00655434656409819,0.05827404459974975,0.005082323568024456,0.0,0.0,C:\Users\rabiei\My Research\safe-control-gym\models\F3731\reduced_lambda_10_lambda_sweep_lam_10p0_20260523_011011
