lambda_penalty,omega_n,zeta,n_rollouts,discounted_task_return_mean,discounted_task_return_std,discounted_train_return_mean,discounted_train_return_std,discounted_theta_variation_mean,discounted_theta_variation_std,theta_variation_sum_mean,theta_variation_sum_std,success_rate,final_distance_mean,final_distance_std,mean_abs_theta_tracking_error_mean,mean_abs_theta_tracking_error_std,mean_motor_pair_clip_abs_sum_mean,mean_motor_pair_clip_abs_sum_std,model_dir
4.0,4.0,0.7,333,142.74300983379524,62.43745599857054,135.07641507596003,62.4123209204633,1.9166486894588013,0.054615803454600126,9.169884187519319,0.20155316931921052,1.0,0.2759301842212279,0.011144222730553486,0.2382956262923236,0.006007754411818243,0.0,0.0,C:\Users\rabiei\My Research\safe-control-gym\models\F3731\reduced_lambda_4_lambda_sweep_lam_4p0_20260523_002608
4.0,6.0,0.7,333,276.57493256333584,43.33628177466571,268.760563251317,43.29490655035084,1.9535923280046934,0.056815719753774224,10.13251864687608,0.17221115267788747,1.0,0.20078152725728268,0.007996600519655108,0.20113485553970015,0.0035087906259850437,0.0,0.0,C:\Users\rabiei\My Research\safe-control-gym\models\F3731\reduced_lambda_4_lambda_sweep_lam_4p0_20260523_002608
4.0,8.0,0.7,333,390.3389932354913,33.36194783590527,382.5768984891186,33.34084920685547,1.9405236865931703,0.05047028752772547,10.528945700736394,0.11377500636744242,1.0,0.17148716548783507,0.007225531868902502,0.1683651172505257,0.0024616233242536574,0.0,0.0,C:\Users\rabiei\My Research\safe-control-gym\models\F3731\reduced_lambda_4_lambda_sweep_lam_4p0_20260523_002608
4.0,10.0,0.7,333,540.701421087521,37.61123588781462,533.0998905783757,37.58025591551179,1.900382627286333,0.05280272134102142,10.377124157047609,0.15431902464381095,1.0,0.13393473903489206,0.006151508473631026,0.13783751183750662,0.0024327901087307087,0.0,0.0,C:\Users\rabiei\My Research\safe-control-gym\models\F3731\reduced_lambda_4_lambda_sweep_lam_4p0_20260523_002608
4.0,12.0,0.7,333,547.9782120578149,36.352511185682005,540.7496710599617,36.33870479963538,1.8071352494633457,0.051682879481237225,9.6901120937565,0.12972376254030268,1.0,0.10496025980918963,0.00447101411506489,0.10893672881570557,0.001780998785161715,0.0,0.0,C:\Users\rabiei\My Research\safe-control-gym\models\F3731\reduced_lambda_4_lambda_sweep_lam_4p0_20260523_002608
6.0,4.0,0.7,333,399.9322840338627,31.281083982063315,391.3807210889546,31.153631313960613,1.425260490818033,0.04001559871154291,6.939445519912848,0.06329457661878486,1.0,0.16640395954792375,0.08430439097184991,0.1813713623458404,0.0022846363041487145,0.0,0.0,C:\Users\rabiei\My Research\safe-control-gym\models\F3731\reduced_lambda_6_lambda_sweep_lam_6p0_20260523_004047
6.0,6.0,0.7,333,493.10793458933927,36.01735504485003,484.6327697791591,35.88112720542428,1.4125274683633657,0.04166599421331627,7.039150557234637,0.13706104573940395,1.0,0.050900022833157456,0.0339817386540087,0.13546544491662182,0.0031708169360064173,0.0,0.0,C:\Users\rabiei\My Research\safe-control-gym\models\F3731\reduced_lambda_6_lambda_sweep_lam_6p0_20260523_004047
6.0,8.0,0.7,333,512.2779209051656,36.32120756143963,504.50711647014697,36.247976119819,1.2951340725031075,0.038728186763711835,6.129418392438447,0.08757034619812304,1.0,0.08832753225840648,0.019916965882191467,0.09279834631030065,0.0016729381285498237,0.0,0.0,C:\Users\rabiei\My Research\safe-control-gym\models\F3731\reduced_lambda_6_lambda_sweep_lam_6p0_20260523_004047
6.0,10.0,0.7,333,519.8256528644705,36.14529754862321,513.2201354813371,36.149088399276344,1.1009195638555522,0.037497597308153864,4.211136085731101,0.05999402668550717,1.0,0.07128353113494029,0.009188465925716345,0.050821299096607715,0.0008115336537981786,0.0,0.0,C:\Users\rabiei\My Research\safe-control-gym\models\F3731\reduced_lambda_6_lambda_sweep_lam_6p0_20260523_004047
6.0,12.0,0.7,333,524.9803865118881,35.96562032034491,519.5008715106902,36.03625510887626,0.913252500199643,0.03837675150159695,2.080694264286403,0.06839180061248218,1.0,0.06405926647102081,0.0010237098382497821,0.018854131828352584,0.00047638336933169303,0.0,0.0,C:\Users\rabiei\My Research\safe-control-gym\models\F3731\reduced_lambda_6_lambda_sweep_lam_6p0_20260523_004047
8.0,4.0,0.7,333,222.75262601813358,65.80647416369449,212.02738466865353,65.70350450104624,1.340655168685007,0.04785612863999812,6.088338945653883,0.10519205506720236,1.0,0.17268716904082243,0.042449657921832376,0.1634306084256862,0.004276788236393938,0.0,0.0,C:\Users\rabiei\My Research\safe-control-gym\models\F3731\reduced_lambda_8_lambda_sweep_lam_8p0_20260523_005533
8.0,6.0,0.7,333,332.5875330402629,55.5946765854543,322.7427405221653,55.43927224615195,1.2305990647621927,0.041082393795487546,6.119109011278933,0.1462481076302732,1.0,0.153318286780667,0.02273836997159604,0.12230502446468892,0.0037944211387805314,0.0,0.0,C:\Users\rabiei\My Research\safe-control-gym\models\F3731\reduced_lambda_8_lambda_sweep_lam_8p0_20260523_005533
8.0,8.0,0.7,333,382.42694189754616,52.612567676899275,372.84099547399904,52.52672727094045,1.1982433029433877,0.03747798085093002,6.244578884525942,0.0985408100412261,1.0,0.10932659149692961,0.015888615895373784,0.09781108526943721,0.0025256115617305797,0.0,0.0,C:\Users\rabiei\My Research\safe-control-gym\models\F3731\reduced_lambda_8_lambda_sweep_lam_8p0_20260523_005533
8.0,10.0,0.7,333,400.65131760883446,48.31701546428719,391.5040730918879,48.259585370211,1.1434055646183252,0.036241165269101115,5.905473584770424,0.10043051129184015,1.0,0.06607781560526355,0.005058175926765506,0.07468663701921746,0.0017491710625722333,0.0,0.0,C:\Users\rabiei\My Research\safe-control-gym\models\F3731\reduced_lambda_8_lambda_sweep_lam_8p0_20260523_005533
8.0,12.0,0.7,333,411.37181602252923,45.00408171651239,402.71551621659023,44.97118870334337,1.0820374757423648,0.03592721403442322,5.407292749644285,0.12389430172660494,1.0,0.05382760762880932,0.00641832493741889,0.05593954347661767,0.001724821527223036,0.0,0.0,C:\Users\rabiei\My Research\safe-control-gym\models\F3731\reduced_lambda_8_lambda_sweep_lam_8p0_20260523_005533
10.0,4.0,0.7,333,158.7367000536666,34.19164039330539,141.40984914087005,33.59386322679937,1.732685091279655,0.06223142876683801,7.097114663388631,0.13003329579909656,1.0,0.28235876520049213,0.04488455242347935,0.1935360955105792,0.003596714724042539,0.0,0.0,C:\Users\rabiei\My Research\safe-control-gym\models\F3731\reduced_lambda_10_lambda_sweep_lam_10p0_20260523_011011
10.0,6.0,0.7,333,282.33807165215296,23.73492583080971,269.1425963343114,23.629177908387675,1.3195475317841545,0.07830519098159473,6.3626904292979525,0.3196291913685432,1.0,0.13075265237995165,0.03994033675432291,0.1263278797978742,0.008228290426049832,0.0,0.0,C:\Users\rabiei\My Research\safe-control-gym\models\F3731\reduced_lambda_10_lambda_sweep_lam_10p0_20260523_011011
10.0,8.0,0.7,333,312.9068262440102,20.601238059549875,300.70336069271934,20.773625861802188,1.2203465551290837,0.08265119594103017,6.029272196329835,0.23180847552604103,1.0,0.06597592370308401,0.01850541124687879,0.0921312618320501,0.003539659924087249,0.0,0.0,C:\Users\rabiei\My Research\safe-control-gym\models\F3731\reduced_lambda_10_lambda_sweep_lam_10p0_20260523_011011
10.0,10.0,0.7,333,314.01035411383515,19.34789092957691,302.77165683776457,19.496333872608933,1.123869727607059,0.07496490889544494,5.270568074756225,0.21653783133568402,1.0,0.041984207427407716,0.013244396664581127,0.06382865436678285,0.002489681156843936,0.0,0.0,C:\Users\rabiei\My Research\safe-control-gym\models\F3731\reduced_lambda_10_lambda_sweep_lam_10p0_20260523_011011
10.0,12.0,0.7,333,314.3789355071962,18.91899918210358,304.32136276412643,19.10075064396938,1.0057572743069814,0.07416073582409927,4.156231150724643,0.21412883430328788,1.0,0.03617289175354382,0.013760971909566393,0.040168952814179024,0.0020255898627176165,0.0,0.0,C:\Users\rabiei\My Research\safe-control-gym\models\F3731\reduced_lambda_10_lambda_sweep_lam_10p0_20260523_011011
